-0.08609843	0.23486477	-0.94649315	-0.0822588	-0.026916832	0.004492095	0.11971007	-0.27162218	-0.33204585	
-0.08759844	0.23216477	-0.94689316	-0.08668508	-0.029149424	0.0044561774	0.1280898	-0.27257985	-0.33488896	
-0.09599841	0.22306475	-0.94569314	-0.089929216	-0.029149424	0.0041359486	0.13117233	-0.27320835	-0.3360262	
-0.100298405	0.21836476	-0.94499314	-0.09321226	-0.029149424	0.0041359486	0.11725602	-0.2758719	-0.33258456	
-0.10409844	0.21306476	-0.94389313	-0.09845556	-0.03164837	0.004465145	0.09062053	-0.28006172	-0.32375592	
-0.10369843	0.21216476	-0.94369316	-0.10670359	-0.0345663	0.0059615197	0.0647033	-0.2845808	-0.31337106	
-0.10229844	0.21106476	-0.94389313	-0.11688792	-0.03793614	0.0	0.06203975	-0.28574795	-0.30867243	
-0.10319841	0.20916477	-0.94389313	-0.1261445	-0.04105758	0.002786252	0.07104793	-0.2851494	-0.30846295	
-0.10549843	0.20596476	-0.9433932	-0.13299191	-0.043739084	0.0052403035	0.08433576	-0.284072	-0.31022865	
-0.10899842	0.20156476	-0.94249314	-0.13723563	-0.045881893	0.007475889	0.09567829	-0.2828749	-0.31121626	
-0.11689842	0.19236475	-0.9405931	-0.13963881	-0.047471043	0.007475889	0.094690695	-0.28344354	-0.30642787	
-0.11889845	0.18936476	-0.94029313	-0.13963881	-0.04860829	0.010405794	0.090022005	-0.2843414	-0.30160955	
-0.11889845	0.18936476	-0.94029313	-0.14334683	-0.04860829	0.014101842	0.08254011	-0.28505963	-0.29652184	
-0.16649842	0.12776476	-0.93569314	-0.1481113	-0.04860829	0.018306661	0.06985085	-0.2891298	-0.28550854	
-0.1688984	0.12386476	-0.93579316	-0.15275306	-0.049886193	0.023268647	0.057939686	-0.29319993	-0.2750638	
-0.16939843	0.12226476	-0.93639314	-0.15592238	-0.05115213	0.028392242	0.051415484	-0.29601312	-0.26889876	
-0.16959846	0.12106476	-0.9372932	-0.1571524	0.0	0.033093855	0.053211134	-0.29622263	-0.26797098	
-0.17129844	0.11746476	-0.93869317	-0.15811607	0.0	0.037325606	0.06266825	-0.29167363	-0.27485433	
-0.17339844	0.11306476	-0.93939316	-0.15903485	-6.4044894E-4	0.04086902	0.07233483	-0.2853589	-0.28413185	
-0.17409843	0.11166476	-0.93979317	-0.16031575	-6.494254E-4	0.043484684	0.07939772	-0.27871498	-0.29173344	
-0.17559844	0.11016476	-0.93959314	-0.16202462	5.990267E-6	0.045340188	0.08197148	-0.27219078	-0.29649195	
-0.18029845	0.10616476	-0.93819314	-0.16347611	0.0013138264	0.046241	0.082300685	-0.26539725	-0.2991854	
-0.18419844	0.10336476	-0.93679315	-0.16446073	0.0033010156	0.046390638	0.08610149	-0.25875336	-0.30163947	
-0.18769842	0.10056476	-0.93539315	-0.16431709	0.005952594	0.045786098	0.095109664	-0.25249848	-0.30535048	
-0.19409841	0.09596476	-0.93279314	-0.1620037	0.009636676	0.043709125	0.11124059	-0.2460042	-0.30936077	
-0.19819844	0.09296476	-0.93109316	-0.15688609	0.0143772	0.04018665	0.12150574	-0.2410961	-0.31127614	
-0.20179844	0.08956476	-0.9294931	-0.15008955	0.019889854	0.03604767	0.1134253	-0.24064717	-0.30576947	
-0.20619845	0.08496476	-0.9276931	-0.14410105	0.019889854	0.03245936	0.09648632	-0.24429834	-0.29322988	
-0.20789844	0.08356476	-0.9272931	-0.14075217	0.02458249	0.030813342	0.07891887	-0.24890716	-0.27979237	
-0.20959842	0.08196476	-0.92709315	-0.14012669	0.028182771	0.031438828	0.064583585	-0.25333646	-0.2680608	
-0.21239841	0.07876476	-0.9265931	-0.14164102	0.030675732	0.03399763	0.06485294	-0.25552115	-0.26279354	
-0.21369845	0.07736476	-0.9265931	0.0	0.0322978	0.037559006	0.06637924	-0.25677812	-0.25875336	
-0.21749842	0.07296476	-0.9265931	0.0	0.03324052	0.041793745	0.062189393	-0.2582745	-0.25579053	
-0.21829844	0.07096476	-0.92699313	-0.002570775	0.033518847	0.046570174	0.056922145	-0.25734678	-0.2595614	
-0.21639842	0.07106476	-0.92889315	-0.006569093	0.033171687	0.05134062	0.052552722	-0.2553117	-0.2677316	
-0.21589845	0.07176476	-0.92929316	-0.012617446	0.0	0.055695076	0.049829323	-0.25324672	-0.27733833	
-0.2155984	0.07226476	-0.9293932	-0.019964652	-0.0010773927	0.059088856	0.04635773	-0.25210947	-0.28517935	
-0.21549845	0.07306476	-0.92899317	-0.026850976	-0.0010773927	0.06114787	0.04342483	-0.25231892	-0.2853589	
-0.21529841	0.073364764	-0.92889315	-0.03233669	-0.0017896682	0.061952922	0.04237737	-0.2523189	-0.28119898	
-0.21449846	0.07386476	-0.92919314	-0.03606566	-0.0020410612	0.06183022	0.04159925	-0.252678	-0.27479452	
-0.2137984	0.07456476	-0.92999315	-0.038361102	-0.0018495247	0.061174802	0.046986204	-0.25186998	-0.2697966	
-0.21489841	0.073764764	-0.9297931	-0.04011785	-0.0014395192	0.060492452	0.050338082	-0.25246856	-0.26390088	
-0.21669841	0.07216476	-0.92929316	-0.04153941	-0.0014395192	0.0	0.052313305	-0.252708	-0.2583643	
-0.22029841	0.068464756	-0.92819315	-0.04254198	-0.0014395192	-2.3941994E-4	0.044981062	-0.25297734	-0.2507926	
-0.22039843	0.06786476	-0.9283931	-0.043751054	-0.0014395192	6.5541564E-4	0.03390788	-0.2542343	-0.24612394	
-0.2198984	0.06836476	-0.92859316	-0.045630503	-0.001233022	0.0028341382	0.027533319	-0.25447375	-0.24441807	
-0.22069842	0.068964764	-0.92849314	-0.04787507	-0.001233022	0.005973533	0.0341473	-0.25234887	-0.24681227	
-0.22219843	0.06826476	-0.92789316	-0.049111076	0.0	0.009657609	0.04707599	-0.24741085	-0.25321674	
-0.22659844	0.06476476	-0.92709315	-0.048760924	7.062897E-4	0.0127012385	0.059884973	-0.24193409	-0.25878328	
-0.22879845	0.062264763	-0.92679316	-0.047129873	0.0019602552	0.014772221	0.06997055	-0.23684642	-0.26366144	
-0.23089844	0.05956476	-0.92669314	-0.044490267	0.003722988	0.015714942	0.07568671	-0.23238723	-0.26782137	
-0.2338984	0.054764763	-0.92739314	-0.04181774	0.0059316396	0.01574188	0.07436989	-0.23005287	-0.27204114	
-0.2349984	0.05286476	-0.9276931	-0.0394804	0.008373727	0.014757265	0.07676409	-0.22777839	-0.2763507	
-0.23619843	0.05096476	-0.9276931	-0.03690364	0.011043263	0.012788037	0.08200141	-0.22469583	-0.28137857	
-0.23759842	0.04806476	-0.9272931	-0.033069924	0.014021054	0.009558853	0.08173206	-0.22442648	-0.28083986	
-0.23739845	0.048164763	-0.92719316	-0.028128888	0.014021054	0.005862803	0.081761986	-0.22457612	-0.27700913	
-0.23699844	0.04866476	-0.92739314	-0.022550397	0.014021054	0.0025498266	0.08550292	-0.2238878	-0.27299884	
-0.2374984	0.04846476	-0.92739314	-0.01725921	0.016786357	-1.2270105E-4	0.09127893	-0.22358851	-0.2723105	
-0.2403984	0.045764763	-0.9265931	-0.012683292	0.019057859	-0.0021547813	0.09768343	-0.22200231	-0.27290902	
-0.24279845	0.043564763	-0.9257932	-0.008747822	0.020781685	-0.0036302079	0.097892925	-0.22077529	-0.27266964	
-0.24439842	0.041564763	-0.92539316	-0.0058209095	0.021996744	-0.004617818	0.08502408	-0.22212204	-0.2683002	
-0.24499846	0.039864764	-0.9257932	-0.0047524977	0.022765884	-0.004752492	0.068953015	-0.22475567	-0.26443955	
-0.24479842	0.04016476	-0.92599314	-0.0052911923	0.023038225	-0.0040791235	0.05853823	-0.22735938	-0.26246434	
-0.2453984	0.04006476	-0.92559314	0.0	0.022822747	-0.0029747984	0.062219314	-0.22822729	-0.26440966	
-0.24819845	0.03836476	-0.92429316	-0.0019752167	0.0	0.0	0.0688333	-0.22765866	-0.26449943	
-0.24939841	0.037164763	-0.9239932	-0.003289035	0.0	0.0	0.071646474	-0.22744915	-0.2628534	
-0.24979842	0.036264762	-0.9239932	-0.004321536	0.0	0.001224038	0.066169746	-0.22792801	-0.2606687	
-0.25129843	0.03426476	-0.92429316	-0.0062758033	0.0	0.002265519	0.059705406	-0.22852656	-0.26099792	
-0.25269842	0.032764763	-0.9240931	-0.009454105	0.0	0.002265519	0.051804543	-0.22960396	-0.2625541	
-0.25379843	0.03136476	-0.9240931	-0.014062943	0.0	0.002265519	0.04465186	-0.23041198	-0.26434976	
-0.2554984	0.02906476	-0.92459315	-0.01938705	0.0	0.002265519	0.038636424	-0.23116016	-0.26865932	
-0.25579846	0.027964763	-0.92499316	-0.024025816	0.0	0.0024390996	0.03884592	-0.23080106	-0.27365726	
-0.2568984	0.025364764	-0.9247931	-0.027057476	-2.6037096E-4	0.0017268211	0.041599248	-0.23032221	-0.2798223	
-0.2579984	0.023864761	-0.92419314	-0.028772324	-2.6037096E-4	3.9803982E-4	0.047584753	-0.22936451	-0.28476036	
-0.25959843	0.022164762	-0.9229931	-0.03025673	-2.6037096E-4	-0.001424548	0.057670325	-0.22571334	-0.28990793	
-0.2615984	0.019964762	-0.9215931	-0.031393975	1.0474623E-4	-0.0037618934	0.06281786	-0.22290015	-0.2938284	
-0.26349843	0.017864764	-0.92039317	-0.032297786	0.0	-0.0064912857	0.058807574	-0.22260089	-0.2945167	
-0.26509845	0.01546476	-0.91879314	-0.03305495	0.0	-0.00943915	0.04620809	-0.22541408	-0.29020718	
-0.2651984	0.015264764	-0.91849315	-0.03442563	3.651172E-4	-0.01195606	0.033488892	-0.2300828	-0.28473043	
-0.26599842	0.015364759	-0.91749316	-0.036278147	2.6336312E-4	-0.013925296	0.031932663	-0.23280618	-0.28033113	
-0.26749843	0.014764763	-0.91659313	0.0	-1.10729045E-4	0.0	0.036930554	-0.23352441	-0.27626094	
-0.2701984	0.012164764	-0.91489315	-3.591366E-5	-1.10729045E-4	-6.913304E-4	0.043724105	-0.23116013	-0.26880902	
-0.27119845	0.010664761	-0.91489315	6.075278E-4	-2.4839342E-4	-1.376748E-4	0.04740519	-0.22906522	-0.2602797	
-0.27119845	0.010664761	-0.91489315	0.001343745	-1.7656684E-4	0.0018854172	0.04797381	-0.22771847	-0.25127143	
-0.28269845	-0.006835237	-0.91249317	0.0014814116	-1.7656684E-4	0.0053031417	0.048692077	-0.22801776	-0.25390512	
-0.28469843	-0.008435242	-0.91159314	6.1052106E-4	-4.6985748E-4	0.008972255	0.056982003	-0.22658125	-0.2578855	
-0.28629845	-0.010235235	-0.9107931	5.386991E-5	-0.0010444671	0.012635377	0.06575076	-0.22421697	-0.26210523	
-0.28829843	-0.012535237	-0.90989316	7.75123E-4	0.0	0.015876526	0.07182605	-0.22146364	-0.26387095	
-0.29079843	-0.0153352395	-0.90869313	0.0033638529	2.1847039E-4	0.018686721	0.07667431	-0.2189497	-0.2650082	
-0.29469842	-0.02063524	-0.90689313	0.007709329	0.0011552051	0.020949243	0.07879916	-0.217603	-0.2656666	
-0.2960984	-0.023035236	-0.9060931	0.01226729	0.0023642778	0.022771833	0.0815525	-0.21637595	-0.26390088	
-0.29919845	-0.027435236	-0.90419316	0.016600795	0.0023642778	0.024187405	0.0832883	-0.21565774	-0.25863364	
-0.30069846	-0.029735245	-0.90329313	0.020254945	0.0033369227	0.025384508	0.08334815	-0.21508911	-0.25025392	
-0.30209845	-0.032235242	-0.9024931	0.023540987	0.004100077	0.02656665	0.08077438	-0.21458033	-0.24160485	
-0.3032984	-0.03463524	-0.9017931	0.026569651	0.004100077	0.027712874	0.07568671	-0.21499929	-0.23385362	
-0.30409843	-0.038035236	-0.90129316	0.02908955	0.004100077	0.02989759	0.07009026	-0.21628618	-0.22840683	
-0.3039984	-0.03913524	-0.90149313	0.03022081	0.004100077	0.03302502	0.070209965	-0.21616647	-0.22670095	
-0.30499846	-0.042035244	-0.90099317	0.030475195	0.004626803	0.036574423	0.074848734	-0.21404162	-0.2301127	
-0.30529845	-0.04353524	-0.90099317	0.030585928	0.0	0.03978265	0.0774225	-0.21185692	-0.23457189	
-0.30559844	-0.044835232	-0.9006931	0.03046921	4.30955E-4	0.04254496	0.07224505	-0.21125837	-0.23968951	
-0.30589843	-0.046035238	-0.90049314	0.0	4.30955E-4	0.04479551	0.064344175	-0.21158758	-0.24615388	
-0.30589843	-0.047635235	-0.9002932	-0.0019123681	4.30955E-4	0.04639962	0.055814825	-0.21452045	-0.2553416	
-0.30549842	-0.047635235	-0.90009314	-0.004677671	5.686224E-4	0.046558235	0.04887164	-0.2170643	-0.26506805	
-0.3053984	-0.04783524	-0.8999931	-0.008137293	4.5190455E-4	0.044906233	0.043095626	-0.2195483	-0.2747945	
-0.30499846	-0.04783524	-0.8992931	-0.011917139	8.678736E-5	0.04141668	0.038277294	-0.22062568	-0.2735076	
-0.3050984	-0.047635235	-0.89899313	-0.015670052	8.678736E-5	0.037152003	0.028999766	-0.22236148	-0.27141267	
-0.30549842	-0.047635235	-0.8984932	-0.01979107	8.678736E-5	0.03255214	0.020620063	-0.22403744	-0.268809	
-0.30709845	-0.048535235	-0.89729315	-0.024750061	8.678736E-5	0.028212648	0.012120648	-0.22568345	-0.2655768	
-0.3075984	-0.049135245	-0.89689314	-0.031022869	-4.9081445E-4	0.024537548	0.0038307235	-0.22700027	-0.26216507	
-0.30799842	-0.049435236	-0.89649314	-0.038382046	-0.0012868866	0.021649541	-0.0017657228	-0.2274791	-0.2586935	
-0.3075984	-0.048935242	-0.8963931	-0.04578312	0.0	0.019620454	-0.004908112	-0.22706011	-0.25486276	
-0.30779845	-0.04873524	-0.89619315	-0.05270835	0.0	0.018620877	-0.0065541295	-0.22586301	-0.25249848	
-0.30849844	-0.04883524	-0.89589316	-0.058780644	-5.0278456E-4	0.0	-0.00823007	-0.2249951	-0.2505532	
-0.30849844	-0.04883524	-0.89609313	-0.06415862	-7.5118395E-4	0.0011282682	-0.010175357	-0.2252944	-0.24869771	
-0.3078984	-0.048235245	-0.89669317	-0.06895899	-7.5118395E-4	0.00322918	-0.0073023154	-0.2248754	-0.24881744	
-0.3071984	-0.04743523	-0.89729315	-0.072990224	-7.5118395E-4	0.00322918	0.001167172	-0.22242132	-0.25076273	
-0.30819845	-0.047635235	-0.8970931	-0.07524676	-5.057752E-4	0.005120599	0.008948328	-0.21906945	-0.2532467	
-0.30909842	-0.048535235	-0.89669317	-0.07588721	7.4820244E-5	0.006503254	0.012958616	-0.21577743	-0.25375548	
-0.30919844	-0.049135245	-0.89669317	-0.07527669	9.846181E-4	0.007562691	0.015023616	-0.21299414	-0.2537255	
-0.30919844	-0.049235232	-0.89699316	-0.073630676	0.0021727444	0.008280953	0.01592144	-0.21143794	-0.25357586	
-0.3082984	-0.048635237	-0.89769316	-0.07142502	0.0021727444	0.0086520575	0.018614918	-0.21092916	-0.25498244	
-0.3082984	-0.04833523	-0.89769316	-0.06863578	0.0	0.008640089	0.022834698	-0.20991163	-0.2557007	
-0.30849844	-0.04833523	-0.89739317	-0.065424554	0.0	0.008391692	0.025079262	-0.20928314	-0.25492263	
-0.30859846	-0.048135243	-0.89699316	-0.061988875	0.0	0.008391692	0.023971945	-0.20889409	-0.2513313	
-0.30709845	-0.046935238	-0.8977932	-0.061988875	0.0	0.008502428	0.020410571	-0.20925322	-0.24944587	
-0.3060984	-0.045835234	-0.89839315	-0.059196636	0.0	0.0	0.017268179	-0.21003132	-0.24875756	
-0.30559844	-0.044935234	-0.8985931	-0.057565585	9.427175E-4	0.0	0.01484405	-0.21104887	-0.24866776	
-0.30519843	-0.04443524	-0.8985931	-0.05695506	0.0015502482	3.591329E-4	0.014724339	-0.21212626	-0.24938603	
-0.30529845	-0.043835245	-0.89869314	-0.05674557	0.0018285767	3.591329E-4	0.014395137	-0.21266493	-0.24929626	
-0.30499846	-0.043335237	-0.89899313	-0.05674258	0.0018285767	3.591329E-4	0.013138181	-0.21320364	-0.2493561	
-0.30339843	-0.041335233	-0.90009314	-0.05674258	0.0018285767	3.591329E-4	0.010354921	-0.21377227	-0.25007436	
-0.30229843	-0.04003524	-0.90079314	-0.05728726	0.0018285767	3.591329E-4	0.0070928214	-0.21487959	-0.25112182	
-0.30129844	-0.03863523	-0.90149313	0.0	0.0018285767	3.591329E-4	0.006733691	-0.21544819	-0.25267807	
-0.30049843	-0.03733524	-0.90199316	-0.0015173254	0.0	3.591329E-4	0.010803834	-0.2145803	-0.25453356	
-0.29939842	-0.03563524	-0.90339315	-0.0026276368	0.0	3.591329E-4	0.015592235	-0.2136226	-0.25680807	
-0.29939842	-0.035135232	-0.90379316	-0.0029029704	0.0	1.3168156E-4	0.016729485	-0.21266496	-0.2581249	
-0.29979843	-0.035435237	-0.9039931	-0.0028640649	0.0	1.3168156E-4	0.011581951	-0.21299414	-0.2577657	
-0.29959846	-0.035235234	-0.90419316	-0.0030974997	0.0	0.0	0.0068234727	-0.21344304	-0.25692776	
-0.29919845	-0.034535237	-0.90459317	-0.0038067824	0.0	0.0	0.0032022423	-0.21398175	-0.25573066	
-0.29709846	-0.031735234	-0.90599316	-0.0048781885	0.0	0.0	0.0024540555	-0.21428104	-0.25423425	
-0.29599845	-0.030235238	-0.9067931	-0.0048781885	0.0	0.0	0.0031723161	-0.21404164	-0.25076267	
-0.29529846	-0.028835244	-0.90739316	-0.0056712683	0.0	1.1970699E-4	0.005207387	-0.213473	-0.2474108	
-0.29449844	-0.027135246	-0.9082931	-0.005934631	0.0	5.746007E-4	0.0073322407	-0.211827	-0.24417865	
-0.29399842	-0.026335232	-0.90889317	-0.0059855087	0.0	0.0013527095	0.010714051	-0.20997147	-0.24352023	
-0.29289842	-0.025135241	-0.9100931	0.0	0.0	0.0013527095	0.014814122	-0.20763715	-0.24387935	
-0.29199845	-0.023535244	-0.9114931	-1.8854365E-4	2.3343266E-4	0.0023582696	0.017537523	-0.20569184	-0.24555528	
-0.29159844	-0.022935234	-0.9117932	-1.0474734E-4	2.3343266E-4	0.0023582696	0.01798644	-0.20515315	-0.24627355	
-0.29099846	-0.02153524	-0.91269314	4.9380236E-4	2.3343266E-4	0.0023582696	0.019692305	-0.20545244	-0.24741082	
-0.29089844	-0.021435238	-0.91299313	0.0015682	2.3343266E-4	0.0	0.024989475	-0.20599112	-0.2506131	
-0.29089844	-0.021435238	-0.91299313	0.0035344376	2.3343266E-4	6.853327E-4	0.032531213	-0.20611084	-0.25426424	
-0.29339844	-0.023935236	-0.9125931	0.006254849	2.3343266E-4	0.0010055512	0.036391865	-0.20655973	-0.25821462	
-0.29409844	-0.02503524	-0.91239315	0.009361326	2.3343266E-4	5.8357266E-4	0.036242228	-0.20754734	-0.26168624	
-0.29419845	-0.025435232	-0.91239315	0.0122642955	2.3343266E-4	-5.207539E-4	0.03235165	-0.20862475	-0.26452938	
